,text,label
302083," Horrible Product!: I bought this unit, took it home, connected it and started to play a rented version of Master and Commander and the screen kept going blue on me! At first I thought it was the disc so I returned the disc to where I rented it and got another. Same problem! Then I tried another disc that I KNOW is good and it came up fine! I'm not sure what the problem is since it only seems to mess up with rented DVDs but still, I would expect a little better quality even though it was only $60. I'll be returning the unit tomorrow.",__label__1 
302084," Not HDTV...Misleading: This player is capable of displaying 480Progressive on an HDTV. However, 480p is considered &quot;digital&quot; or &quot;enhanced,&quot; but definately not &quot;HDTV&quot; or &quot;High Definition.&quot; For that, the resolution would need to be 720progressive or 1080i. However, there are currently no DVD players that can properly display those images nor are there any DVDs to buy with those resolutions in them. What a crock and misleading. Target should strip this title immediately!",__label__1 
302085," survivor series 2006: three way elimination tag team match ecw vs smackdown vs raw [smackdown] king booker,batista and rey mysterio vs [ecw]big show,sabu and rob van dam vs [raw]john cena and dx winners raw order of elimination rvd,sabu,rey mysterio,batista,shawn micheals,triple h,king booker,big show",__label__2 
302086, It's The Orb: You know how an Orb album is like in that you don't know how it's going to be but somehow you know it'll be weird . Basically this doesn't disappoint and is one for the major Orb fan while it should please newcomers .Enjoy,__label__2 
302087," dazzling mockumentary: This movie is awesome for families that have kids in competition dance. For some, it may hit too close to home!",__label__2 
302088," Below what I expected..: It didin't fit right. My rear window always got stuck with the deflector when closing. The deflectors are really bulky and because of that, they block a lot of incoming breeze well. I had to return.. I will spend more money and get Weathertech - I own this brand on my Honda Pilot and they fit well, very nice looking..",__label__1 
302089, Cheap Made & Horrible Fit: I typically wear a large in T-shirts but the large in this one is WAY to big for me. The sleeve openings are big enough to wear around my legs. I returned it for a medium and the medium is too small but the sleeves are still huge. It just looks weird and doesn't feel soft and breathable like the 50/50 shirts I'm used to wearing.,__label__1 
302090," Makes the Average Pruner Seem Like a Butter Knife: I feel like such a fool now for buying cheap pruner after pruner at the big box hardware stores, since they didn't cut much of anything. I started using a saw for pruning, since it actually cut the twigs and small branches. Then I got these Felcos after a friend recommended them, and they are the real deal! They actually work - and incredibly well. And they're the perfect size for a woman's hands. If you need a pruner, don't skimp - you'll be doing yourself a favor by purchasing the right tool (one that actually works) for the job.",__label__2 
302091," Move your hooks whenever you want: I really like Command hooks for mounting things, but occasionally I have decided that I don't like a hook where it is. Having some extra mounting strips means I can move them whenever I need to. I don't need to buy a whole new box of hooks. I just dismount one that is in the way and remount it. As far as I know, these work with all Command hooks, so one set of refills works with everything you might be using.",__label__2 
302092," Yawn.....: This book is very average, it seems to have appealed to alot of people which surprises me. I for one found it to be a crashing bore.",__label__1 
302093," Save your #: Wow, save your $. The lies and arrogance are nauseating. Nothing like catching a 100lb fish and calling it 300. Trev is so far removed from the man his father was. In this case, the apple fell far from the tree, rolled down a long hill and into the sewer. There are so many other quality fishing shows out there. Don't waste your money on this one.",__label__1 
302094," Mixed: While I see many of the things having happened & still happening, I was at first amazed at how prescient the book was, but then became appalled at the slamming of holistic medicine & yoga. After that, I simply could not continue to read it.",__label__1 
302095," Hidden Dangers of the Rainbow: This book is the best book on the dangers of the New Age Movement. This subject was discovered by Constance Cumbey, and discussed thoroughly. You will be impressed with all the information regarding the New Age Movement that Constance Cumbey writes about.",__label__2 
302096," DO NOT BUY THIS BOOK!: I bought this book because I wanted a JavaScript reference that was current. Before that I was using the JavaScript reference section in ""Dynamic HTML - The Definitive Guide"" also by Goodman. That book served as an excellent reference. ""JavaScript Bible"" however is horrible. Many topics aren't covered in the book. The index refers you to the CD and then the topics cannot be found on the CD. This is extremely frustrating.I just looked up NN4 Events and was directed to CD-226 (I can't believe this topic wouldn't warrant its own page in the book). Then I discovered CD-226 doesn't exist on the CD. This seems to be the case whenever I try to reference something in ""JavaScript Bible"". Wading through the pdf version of the book on CD is extremely time consuming and often the pages don't exist.I still use my 1998 copy of ""Dynamic HTML"" as my JavaScript reference and use ""JavaScript Bible"" as a door stop. I want my money back.",__label__1 
302097," Not quite what I was looking for: The first thing to know about this book is that the author has his heart in the right place. The tone of the book feels just as the title says, like you have a friendly companion helping you out on your journey through the process of writing short stories. Unfortunately, this companion seems to little more than a compilation of several other books, so instead of that friend offering any direct help, it's like he's saying, ""Well, let's get that John Gardner book down from the shelf, and see what he says."" You'd be better off cutting out the middle man and going directly to the source material.",__label__1 
302098," Lyrics way too dumb and shallow: Whoever wrote the lyrics to these songs is shallow beyond belief. Not that I am that much less shallow-sitting on the internet and giving my nearly worthless opinion- Their music just rocks in a kind of obvious monkey see monkey do way. Like they took the best of Kiss and the worst of the Ramones, and the worst of cliched suburban boredom and rolled it into a ball. Much ado about nothing.",__label__1 
302099," Another great album from a band destined for greatness!!: If you liked The Donnas before, you'll like them even more now. If you don't know who The Donnas are, after this album, you will.With better, beefier production than it's predecessor ""American Teenage Rock And Roll Machine"", this album just flat out rocks, musically. And the lyrics, well...the lyrics make you smile, because it's the way you probably felt when you were a teenager, but were too embarassed to admit it.This album (which includes a great cover of the Motley Crue classic ""Too Fast For Love"") is typical Donnas. Drop The Ramones, ""Dressed To Kill""-era KISS, and a touch of The Runaways in a blender, and top it off with the punk-pop sensibilities of ""Dream Police""-era Cheap Trick, and you'll come pretty close to the rock'n'roll party that is The Donnas.Don't miss out on this one, because I think it may be the start of something big!!!",__label__2 
302100," replacement knobs: A small knob went missing on my Frigidaire range. Appliance parts stores wanted about $60.00 (YES, sixty) for an OEM replacement. Aaaaargh. I bought a set of these Fitz All and it solved my problem.",__label__2 
302101, not of any use: The parts were too small. The photos and descriptions did not make that clear. I threw them out after receiving them.,__label__1 
302102," May be outdated but still helpful: This book might not be up to date in every aspect of the game, but being a new player it has been invaluable. Online guides seem to be more outdated than the book. If you are new to this game, this book is a great help and a great reference.",__label__2 
302103," Somebody kill me please!: I have never watched a more boring DVD in my life! I was SOOOO looking forward to this DVD but it is so long & drawn out, most of it is Storm & his wife playing VERY new-agey music. Every monologue needs editing. EG: Storm tells a story of his son racing him up a hill - it went on & on & on with lengthy descriptions of his son gaining on him, running, running, running - I started fast forwarding - the story was still going - fast forward again - still going - it must go for 10 minutes & all it is about is his son's stamina in running up a hill! It is a very self indulgent amaturish video of Storm's rants about, well, everything & I suspect it's real aim is to flog their music. Do not waste your money there are far better, more informative & more interesting DVDs on the raw lifestyle!",__label__1 
302104," Worst POS Ever Made: I bought this movie and wanted to put it in a shredder. Actually you cant even call this horrible product a movie, more like some talentless hacks with a cam corder. This was the worst thing I have ever purchased. There should be a law when idiot's make a so called movie to know what they are doing. Its boring and do not waste your money on this. The exciting part is when some geek steals this so called actresses lip stick and the boys toss it around and dont let her have it, its sad, aweful, really bad. Id rather watch paint dry then see this again, aagghh.",__label__1 
302105," Good Knives.. except when they get rusty: These knives do the job and are very sharp... but:You must wash AND dry the knives immediately after use.Without doing that, you will get rust spots on the knives.It already happened to a few of the steak knives for me. It doesn't come off completely, so be careful!",__label__1 
302106," good knives: I am glad that I purchased these knives. They are sharp and appear to be a quality set. I'm not so sure that I care for the steak knives, they are severely serrated, making them somewhat difficult to clean. All cleaning cloths gets stuck in the blade. The smooth blades are great. Worth the price paid.",__label__2 
302107, they all look the same !: I was a little disapointed in this book because it is predominately cacti of the globular and columnar type with very little variation. there are almost no non-cacti type succulents in this book. So if you like looking at the same plant with only minute differences between them and their thorns then this is for you. Thank God it did not cost a fortune,__label__1 
302108, Track Listing: 1. The Ride To Agadir2. Berber's Prayer3. The Walls Of The World4. Insh'allah5. The Fires of Rabat6. It Seemed Like A Good Idea At the Time7. Bourree8. Railway Hotel9. Voice In The Dark/Don't Let Me Be Misunderstood,__label__2 
302109," Just a Great Book!: I am not going to add what has already been said in the other reviews, so as not to muddy the waters. All to say: MacArthur has written yet another splendid book. I am currently a seminary student (graduating shortly) and plan to use this book regularly. I spent 4 years in MacArthur's church and know first hand that everything in this book is exactly what happens on a day-to-day basis. So it does work!Last word: the book is biblical, practical, helpful, encouraging, instructive, and one that should be read by church leaders and members often.",__label__2 
302110, Rave for Un rave led: Amazing and no question this is one of the finest albums of the year. Emmy Lou meets Sarah M. meets tenderness. This is a great great record. It is not just a couple of singles it is consistently great from beginning to end. Why is a record like this not on radio every day all day? A must buy.,__label__2 
302111, Betty Boop 8: I am 66 years and bought these for my great niece and nephew who are three and four years -they like these tapes better than any cartoons on TV! Thanks for having them Betty Boop 8,__label__2 
302112," Ateco clear 18"" bags: They are great and so easy to use. The help with my cookies and candies really come in handy and I can just through them away. Thank you Amazon for offering them.",__label__2 
302113," Huge disappointment: We bought this item for travel. We tried it before we left and the pictures are very low-quality, it works 'ok' during the day, can't see a thing at night. We ended up leaving it at home, haven't used it in 6 months!",__label__1 
302114," Binocular camera: Very good product. Takes great pictures of distant objects. Great for supports,birdwatching and travel. Buy rechargeable batteries.",__label__2 
302115," No rhyme or reason: There is no straight line,to this story.Too many back and forths,to keep any continuity.I think the star actors should be more noteable;with more dialog.",__label__1 
302116," Same Phone also listed for $150 on Amazon: First, I have this phone and it is nice if a bit clunky.Second THIS LISTING IS FOR $500 and there is a COMPLETELY DIFFERENT LISTING FOR $150.Please, please, do a search on VOQ Professional and buy the other one if you are interested. The only difference is the PRICE.",__label__1 
302117," Apple Cinnamon Tea: I absolutely love this tea. I have to watch my sugar, with this tea I don't even miss the sugar. It tastes good all by itself.",__label__2 
302118," Strange phony apple taste: I bought this in the hopes of finding a replacement tea for my favorite Gingerbread Spice tea. This was a huge disappointment.It tastes and smells really strange. For lack of a better description, it tastes like phony chemical apples. Yuck!",__label__1 
302119," Stress Relief, Ambiance Enhancement: I bought these DVDs for stress relief and ambiance enhancement. The Marine Aquarium DVD is wonderful. I can watch and listen to the aquarium for hours, although I'm disappointed in the fireplace DVD. The fireplace is visually average, but the audio is sadly lacking.",__label__2 
302120," a must for aspiring children's writers: Very useful book! There are enteries for magazines that accept unsolicited queries. Also entries for books, greeting cards, plays, and illustrations, but I haven't used those sections. There are also guides in the book that help you write query letters, cover letters, etc... I took a $... class about writing for children and this book is better. I will be published this spring in ""Cobblestone"" and ""Class Act."" The book works :)",__label__2 
302121," One Should not Read This Book: I have made a mistake by buying this book, which is just a total failure.The authors made swift surveys of many different aspects of pre-history of India without trying to analyse the context.Their view is that everything that is great and good in India, including the Sanskrit language, all came from outside. Indians made no inventions, nothing at all.This is a pathetic book, written by some really Racist British authors, who know possibly nothing about the ancient Indian literature and the description of the ancient India given in those literature.The author with Catholic spirit accepted the False Theory of Aryan Invasion.These people are not intellectual, just pretenders.",__label__1 
302122, very dissapointed: Bought this as Christmas present for my sister but will have to find something else.Definately does not make you want to spend Christmas in the mountains,__label__1 
302123," California tan ct seven lotion best tanning lotion ever!: I been using california tan ct seven step 2 for some time already, for approx five years i guess.I always use california tan products only and with no bronze only, because only then you get that true tan with no orange tint.I must say that this lotion is best lotion i have ever tried in my life, since i started tanning and it was about ten years ago.Im big fan of indoor tanning and trust i know what im talking about.I always get compliments on my skin color after using this lotion.This lotion is truly amazing!It gives you quick deep dark brown tan, it smells awesome and i just absolutely love it and i always buy only this lotion.I strongly reccomend it!",__label__2 
302124," AWESOME SOUNDTRACK!!!: This CD has some of the best songs in the game! The lyrics are included in the booklet.My Top Five:1. Throw It All Away (Shadow's Theme Song) This has great music2. E.G.G.M.A.N. (Eggman's theme song) Cool song, interesting lyrics.3. Live & Learn (main theme) Great music and singing4. It Doesn't Matter (Sonic's Theme Song) Good lyrics5. Escape From The City (City Escape) CatchyBUY THIS GAME!!!",__label__2 
302125," Lyrical music to raise your spirits: The music, the execution, the breath of fresh air that they bring, all combine to make this my new favorite album. Paul Galbraith's take on what was originally meant for a lute in Bach's day is boundless in its updated form, so much so that I can't imagine it any other way.",__label__2 
302126, Disappointed.: I could not get through the first chapter before I stopped reading altogether. I have read and enjoyed many books by this author. This one was just more heavy than i need to escape through reading like I prefer.,__label__1 
302127," This is not a Bible: I ordered this ""Bible"" because I was looking for a study bible for one of my son's. This book does include passages from the Bible, but is not in Bible format. In other words, this book takes the Bible and puts it into a different layout. An example is Isaiah is found towards the back of the book. It might be fine for someone whose only desire is to study portions of the Bible, but don't call it a Bible. A Bible flows from Genesis to Revelations. Call it what it is ""A Daily Study Book based on the Catholic Bible"". I am so disappointed!",__label__1 
302128," Conked out after a few months: I bought this TV for Christmas and it worked fine up til a month ago. Then blue lines appeared on the screen. The good news is the company promises to replace the set, the bad news is that there's none in stock. So unless I buy another TV I'm without one until a replacement comes in. Frustrating.",__label__1 
302129," Nice job Universal: The fact that I can't listen to this CD on my Mac is ridiculous. I don't own a cd player anymore since my last one broke down. I bought a turntable DVD player because it played CD's as well. ... THAT's what's going to get them coming back... make the disks unusable by some people but not all. ... Anyways, thanks, but no thanks. Oh... and incidentally, the CD [stinks] anyways.",__label__1 
302130," Why bother?: Sure this CD and the one before it are both GREAT CDs, but as mentioned in previous posts, they lack some tracks. Seeing as I own the DVD, I simply ripped every song off of it, converted to MP3, and burned it onto two discs that now sit happily in my CD changer. Just about anybody with a computer that has a DVD drive can do this...there are instructions all over the place. Also, I read somewhere that if you simply blacken out the outer edge of the disc with a marker or something, the copy protection is defeated. Has anyone tried this? I don't feel like screwing up a CD that does work on my Mac, regardless of ""copy protection.""",__label__2 
302131, which Song is that ? (again): the dance song at the Race Wars place at night (aka when biran tells mira he is a cop) ?been browsing a few boards and reviews and cant find the name.,__label__2 
302132," song?: Does anyone know the song right after the Race Wars scene? It's during the nighttime party after Vin Diesel beats Rick Yuen. It's a trance/techno song, and it's really good. Please e-mail me at drummstik@gmail.com",__label__2 
302133, Horrible idea. Dont alienate your customers: It wont work on most PC Cd Drives besides what the record company tells you. This antipiracy measure is already cracked and the only people it prevents from enjoying the music are the people who dont download Mp3's.BAD MOVE UNIVERSAL,__label__1 
302134," Boycott Copy-Protected Music: I ask everyone to NOT buy this title. The music is very good and is more than a step up from the original fast and the furous soundtrack, but get the music through a file-swapping program. If you want to keep listening to your music on both your stereo and your mp3 player, computer, or video game console, DON'T BUY!",__label__1 
302135," May put bugs in your computer.: OK...this made me so mad...i put this in to play it..and the my comp froze...then i rebooted then it kept flashing Internal Read error after id taken the CD out, had to reformat...wouldnt play in any of my CD players and even though it was returned the company still got my money...(the store only gets a credit from the place of purchase. hmmmm...let me see..do I want all my CD's like that, no thanks..DO NOT BUY, IF YOU DO YOU WILL REGRET IT WHEN A CD YOUVE BEEN WAITING FOR WONT PLAY FOR YOU.",__label__1 
302136," Warning: Defective CD!: Please be aware that this is a defective cd. It is a new type of cd that Universal Music Group is releasing that they claim is ""copy-proof."" The truth of the matter is, which they proudly admit to, it will not play in ANY computer cd-rom, dvd player, or even some cd players. If you're like me, and use your dvd player as your cd player at home, it simply won't work.",__label__1 
302137," Mystery Solved: The song that is played in the background while Paul Walker is driving his red pickup truck towards Torreto's deli is called ""Deep Enough"" (Remix) by the band called ""Live"". The album is called ""V"".[...]",__label__1 
302138," Good Collection, But Unimpressive Presentation: In my opinion, this book is just a collection of the four documents that have or do define the pillars that support the foundation of America. The author tries to convey his goal in interpreting these four documents but he does a poor job at making the goal clear. The consequence is that the reader is left to ponder exactly what points are being made throughout. And in the end, the conclusion is effectively meaningless since there was no possibility for the reader to achieve a focus on the gist of what Cox intended. I would not recommend this book unless all you want are these four founding documents under one cover.",__label__1 
302139," Not what I ordered: When I received my item I was disappointed to see it was Nothing like what I ordered! It was flat black and graphics were nothing like pictured on the web site. I really had my heart set on the other one for my son and was so excited, if I had known I would have not got it.Really to bad! Lesson learned!",__label__1 
302140," Doesn't fulfil any of its promises: This book is just rubbish, in my opinion. It's full of typos. It's written in barely readable English. It just waffles on. It does have a little bit of useful content, but from the reviews you'd think it was terrific, and I promise you, it absolutely is not.",__label__1 
302141," Uneven, but very good: As one begins reading this book Phillip Dick comes to mind. That however is not a bad thing. The first 11 chapters seem to really interest me, then it kind of went into a lull. Around chapter 30 or so it gets interesting again. It is a good read though, but Dick did it better. (Even though Dick came after Simak)",__label__2 
302142," Absoluty NO support from Roxio: Be aware that if you purchase this product and have problems support from Roxio is almost non-existent. Support comes in two forms, 1) knowledge base where you can also enter a question with a response time days to weeks after you request a response. 2) paid assistance, which will quickly cost more than the product. Initially my install functioned correctly. Then if ceased to work indicating that a codec required authorization. However I was unable to ever get it to authorize. They advertize a 30 day money back guarantee, but having requested this, I advise that they have failed to respond to me and it's been more than a month. As it turns out I see many individuals in the Roxio forums with the same problem I have. I bought this software to produce a product, not to have an ""adventure"".",__label__1 
302143," This software doesn't work - very frustrating!: The software will not burn DVDs. I am able to capture and edit video (with some difficulty) but when I try to burn a DVD, the encoding process freezes - and that's as far as it goes.I have spent countless hours on the phone and online with Roxio Support. They have run me in circles without any progress. I have a new, powerful computer (dual core processor, 2G RAM, etc) so my computer is not the problem. I sent my computer's dxdiag details to Roxio and they agree that my computer exceeds requirements.Following the direction of Roxio support, I have performed a clean install, updated the firmware for my DVD drive, updated the driver for my video card, and downloaded a patch for the roxio record engine. I've done several other things I can't remember.I asked Roxio for a refund, but they refused.I have wasted too much time on this product. This review is the last effort I'm investing in it.My recommendation: buy something else.",__label__1 
302144," Many Bugs and No support: This has to be the worst software package I have ever used. I picked this up on impulse while visiting a relative. I should have done a lot more research but... This software has sooo many bugs. Most programs lockup or won't complete a process and it seems like you have to register each component of the suit separately.Don't make my mistake. Research the product before you buy. Go to the support forums and find out how frustrated users are. Buying this product would be a BIG mistake.Oh, and Roxio will not give you a refund unless you by from their store.Use NERO for burning.Use Adobe Premier Elements for editing.And stay away from Roxio/Sonic",__label__1 
302145," Buggy trash: I was happy using an old version of Nero and read one of the on-line reviews of Roxio Medai Creator 9. It was a glowing review and I (foolishly) bought a copy. First tip that things would not go well was that it insisted that I uninstall Nero, which I, nervously, let it do.Well I've had it about two months now and it is incredibly buggy. I have had to do three repairs to get it to do the basic things like just copying a DVD or CD. It's labelling ""feature"" is junk that also locked up the first time I tried it. Don't even dare try any of the ""advanced"" features.Complete, enraging, trash.Back to Nero for me.",__label__1 
302146, Full of bugs and glitches: I have used version 8 and now version 9. I bought it for video primarily but cannot use it now due to an issue with the MPEG-2 installation which Roxio licenses from another company. Been trying to get an answer or fix for months but Roxio does not appear to want to fix the problem as they have to pay royalties for every activation.,__label__1 
302147," Forget it!: You better have a very powerful computer if you want this program to function properly. Even then, I'm not so sure that it will.Every time I use it, it ""hangs"" somewhere.I am no novice - This is a poorly written program - full of features that sound fine, but do not function properly - at least not on my Dell pentium IV 2.4 GHz computer.",__label__1 
302148, A welcome improvement: This version works with Windows much better than previous issues. I fact so far I've found no conflects.,__label__2 
302149," THE WORST UPGRADED EVER!!!!: Easy media creator 9 is the worst upgraded ever made by roxio, its incompatible with version 8 and has a lot of bugs, not worth the agravation of install and removed. better stay with v7.5.",__label__1 
302150," Just not acceptable: I bought Roxio 8 because of the rich feature set thinking that there'd be a patch to fix the bugs (which are NOT just in video wave). They haven't come up with a patch, just another buggy product. As consumers we should NOT be purchasing Roxio's next version trash. We should get them to deliver something that works first before shelling out again.",__label__1 
302151," Roxio 9 Not worth Buying: I have this product and it does not work as described. Nothing but troubles. Look for another vendors product. Roxio support will have you chasing your tail, doing this and that and what is really wrong is the software, not your PC. Do not buy this software unless you want a lot of headache. I would rate this No stars if I could. I have spent hours messing withg this software and many more house trying to get ti to ununstall, it infests your PC like a pack of rats!",__label__1 
302152," Bloated and buggy: I have tried to use this product (running on Windows XP Professional) for several months now and am not pleased. Problems encountered: (1) slow to load. each component seems to be a separate application that takes unreasonably long to load when activated. (2) Unstable. often encounters problems and shuts down, loosing work accomplished. (3) Won't recognize blank Memorex DVD+R DL disks. Recommend looking for a better alternative.",__label__1 
302153," Roxio creator 9: Un-usable. this product was mis-represented as an ""old version"", what I was sent was version 9.1XE which is an oem version with limited capabilities(my computer already came with a more usable oem). I hope Amazon and discount_software_4u will show more integrity in the future.",__label__1 
302154," Stay away from Roxio: After buying this, it installed a lot of programs that I didn't want. When I tried to selectively install what I did want, none of the programs would work. So I had to do a full install. Video editing would lock up every 10 or 20 minutes, which was usable I just saved often. Then it started locking up every minute which wasn't enough time to get anything done. On their customer forums, every problems seems to be answered with ""uninstall and do a clean reinstall."" I had done that twice already so I gave up and uninstalled it to move on to something new. Now it has broken my codecs and won't play any video without asking for a file that I can't find. This software is nothing but a huge hassle and waste of money. Instead of making patches they just start selling suite 10 which is probably just as bad.",__label__1 
302155," Roxio Easy Media Creator Suite 9 (older version): This is an older version I installed on an older PC. It did not work well at all for me. Extremely slow and difficult to work with. It may have been due to limited resources on the PC. I have now upgraded to a newer, faster PC with more memory and will try to reinstall and see if it improves the speed. However. I still think the software package is difficult to understand and use.",__label__1 
302156," I can do so much on a Vista pc now: video conversion - good conversion software, you can bypass the tv and use the pc as a monitor with emc9; conversion is close to real time; 2 editing programs to choose, both have their pros and cons; portable device conversionaudio - not just music although it is the best for handling music; hooks up to a song database and it will provide song data; noise filters; compression and conversion for portable devices, even phones; audio recoreder to capture interviews, music, soundtracks, etc.; ringtone creatorphoto - strong editor, batch processing, resizing, red eye corrector, photo projects such as albums, calendars, and slideshows; portable device conversion",__label__2 
302157," Based on MyDVD 9, this product is awful: Just bought MyDVD 9 (the DVD creation module in Easy Media Creator). After installing it, uninstalling it, and reinstalling it, it still does not work. Will be returning to Amazon tomorrow. Read the other reviews. This is one of the worst pieces of software ever created.",__label__1 
302158," Product is destructive: Installed the product. Because of numerous crashes, I then unsinstalled the product. The product failed to completely uninstall, giving numerous C++ errors.Now my Windows cd/dvd-burning facility is brain dead. I will probably have to do a Windows re-install.Attempts to call Roxio support have been in vain.VERY DANGEROUS PRODUCT. DON'T USE IT!",__label__1 
302159," Buy generic: I use mouse traps a lot around my house and barn and recently bought Tomcat from a chain home improvement store and never will again. I set the trap with a little bit of peanut butter and the next day the Pb was gone and the trap did not snap. I tapped the trap with my boot and it still didn't go off. When i did get it to go off, it was very weak and i think a mouse would have gotten out of it. I will stick to the cheap generic ones from Walmart, don't pick this one because of the ""attractive"" decals.",__label__1 
302160," Do not waste your money and save trees: This book is utter trash, you will derive more benefit from reading Learning Perl (4th edition) and Programming Perl.This book offers nothing in terms of delving into the operational guts of Perl, its philosophy, its parser and guts in general.The first edition was far and away better, although Siriviam did not explain the concepts behind 'my' and 'local' in its proper origins. But that is irrelevent in terms of comparing the 2nd edition with the first. The 2nd edition is nothing more than Volume 2 to Learning Perl; if you want to become a proficient and professional Perl programmer do not waste your money on the 2nd edition. Get your hands on the first edition and hold on to it until a better alternative comes along.",__label__1 
302161," Fresh and fantastic: In the past few years there have been quite a few recordings by alumni of the Magic Band, and lots of other folks covering Beefheart songs, and all of them are worth listening to. But I have found myself wishing there would be something that carries the Beefheart sensibility forward rather than just reworking the past, and this record is it. It's not, as other reviewers have noted, Trout Mask Replica, and that's just as well. This is the logical extension of that music brought into the future--all the angular, fractured elements of that earlier music, but aged in the wine of jazz. Rollo's guitar playing is consistently surprising and interesting, and his compositions are charmingly cockeyed. My one quibble is that the rest of the band, although perfectly talented, play in a more conventional way, and that keeps the thing from taking off as strongly as it might have with more adventurous musicians. Still, it's a terrific CD and very welcome.",__label__2 
302162," Another disappointment: I decided to read this book over the summer in an attempt to give John Hinshaw's writing/editing another chance to impress me. The end result? Another disappointment. His writing displayed a tremendous lack of clarity, and I also question his judgment in his use of words and phrases to describe his topic - steel and steelworkers. His style, lack of transitions, and disregard for basic writing rules surprise me for a professor with his credentials. I suggest he read a ""Student's Guide for Writing History Papers"" and use it to help improve his writing and research techniques.",__label__1 
302163," Won't hurt, but probably won't help much either: I was given this book recently by a friend who knows I am a Texas Hold 'Em afficionado. I must say that I am relieved that the author encourages the reader to keep bets small and modest. Nobody will be hurt badly if his advice doesn't yield results, and he is quick with disclaimers to that effect. At the same time, in low-stakes Texas Hold 'Em, there are just so many useful tips that can easily be found on any website, or you figure it out for yourself, as the author claims to have done. One of the thrills of low-stakes gambling is that with a modest pot, you can ""experiment"" with strategies and learn what works best without going home wearing a barrel like in the old cartoons. I suppose the book is good at explaining the rules of the game, but it didn't really teach me anything I didn't already know. [...]",__label__1 
302164," I feel the book lacked focus and depth.: Unfortunately, I cannot agree with the majority of the reviews regarding Sister Secrets. The story line was promising, but the drama surrounding all of the characters was too complicated to follow. Some characters seemed unnecessary and others should have held a stronger presence in the book. Additionally, too much time was spent depicting the college/sorority issues. I don't regret reading this book, but mostly I was just thankful to have finished it. Furthermore, I just find it very distracting to read a book with such poor editing. I am hopeful that any future books by this author will be more concise and thought-provoking with ample plot/character development.",__label__1 
302165," I thought it was a parody: Quite possibly the worst recording in history.I purchased this CD because (1) the songs and (2) I collect women singers. When I first played this CD I immediately grabbed up the CD case because I thought I had missed something - surely this was a parody? A put-on? I can find no indication that this CD is anything but a ""serious"" effort.I have no idea what sort of person would have the courage (gall?) to produce this album, but they couldn't have received adequate remuneration to compensate for the damage to their reputation.Just horrid.",__label__1 
302166," Avoid this DVD!: This is an unlicensed DVD taken from an old VHS tape. Do yourself a big favour and pick up the official release from Media Blasters, which can be found on amazon.com under the title SS EXPERIMENT LOVE CAMP. It features an interview with director Sergio Garrone too.Its sequel, SS CAMP 5: WOMEN'S HELL is forthcoming from Media Blasters.",__label__1 
302167, tap shoe review: I am very happy with this tap shoe. I seems to have run a little large in size but not so much to be a problem.,__label__2 
302168," Not bad for about $25!: I am finally taking an intro to tap class like I've wanted to do since I was 5 years old. I am not a dancer or athlete at all, but so far these shoes have been great. I'm glad I went with them.BTW, I bet in about 10 years tap will be a cool, hipster type thing. Most things I do eventually become popular. And I'm leading the way with these shoes.",__label__2 
302169," DO NOT USE THIS INSIDE YOUR HOUSE: I just used this product with disasterous consequences.I read the instructions on the back and cleared the area where I was going to be applying the product to the window. I finished wetting down the window with a few coats and then looked around--- a fine mist had spread EVERYWHERE in my house, as in MULTIPLE rooms away from where I was spraying. And it has coated my hard-wood floors.Now apparently I need to buy acetone to remove it from the floors, which will also probably ruin the finish currently on the wood. DO NOT USE THIS INSIDE YOUR HOME.",__label__1 
302170," Touched Me Deeply.: ""It...references...Quranic Ayats (verses). The book was articulated and written in a style and about a subject matter that touched me deeply. ...I would very much like to have it in my personal library.""",__label__2 
302171," review: I bought all three of these and like the way they look very much. As other folks have said, it is a bit of a pain to have to undo the ends of the bracelet holder to get the bracelets off, but it is better than having them in a pile on the dresser. The jewelery holder is very good looking but does not hold quite as many pairs as advertised if you have some larger earrings. The necklace holder definitely did not hold as many as I had hoped. After I rearranged my necklaces it is better.",__label__2 
302172, Very Hard To Follow And Understand But Crispin Glover Is Excellent: This movie was really wacky and horrific and hard to follow and comprehend but I was intrigued by Crispin Glover's performance as a magical gory magician. But the story and plot just really threw me off. I just didn't really understand this movie at all. But I just enjoyed watching the performances of Crispin and Kip Pardue. Guess that's all I can say about this one. LOL!,__label__1 
302173," A Labyrinthine Trail Of Insanity: While I have yet to see Herschell Gordon Lewis' original, I was fairly impressed with this horror remake. Crispin Glover was amusing in the role of Montag the Magnificent, and his monologues with his unsuspecting audience made gave me goosebumps. This film keeps you constantly guessing what comes next in it's downward spiral of insanity. I highly recommend it.",__label__2 
302174, steaming pile: i dont think ive ever been so bored in my entire life and i am now suffering from depression that i cant get back that hour and a half. If you care anything for yourself please dont see this movie.,__label__1 
302175," YUK: This book was pretty awful. CONSTANT reiteration of simple topics, beaten to death, like 'providing excellent quality to customers' and then if that weren't bad enough it follows with two examples 'Bright Spot Laundry decided ''. I couldn't even finish 100 pages. It felt like the author was just trying to fill pages. Don't waste your money.",__label__1 
