,text,label
234068," Tried many, PIAA wins: I have tried many brands of bulbs over the years. PIAA comes in first. They are bright white, last a long time and well worth their higher price.",__label__2 
234069," The Color Book is not likely to be helpful.: The Color Book claims to have 11,264 color combinations for your home. I don't know how the publisher did the math, but you'll never squeeze more than a couple hundred combinations from this book. That may still sound like a lot, but it isn't. For each room, you get maybe 20 color combinations, and that's if you tear or cut out the pictures and assemble your own pictures from the snippets, which is what you'd have to do if you want to get any use out of this book. For a color, it gives at most three shades, which is far from adequate, since every brand of paint has at least 30 shades of any color, and using a different shade can give a totally different look.",__label__1 
234070," Do not buy!: I just drove through 45 minutes of traffic each way to pick up this filter after my first Marineland filter was discovered to have a structural defect. Soon after unpacking this filter, I discovered that a crucial part was missing and hence the entire filter system is useless!Save yourself the hassle and buy a system from a REPUTABLE manufacturer. NEVER again a Marineland product!",__label__1 
234071," A let down: I agree with most of the input stated by others, the album is a huge let down. This is very soft and popie compared to what they have produced in the past. It's not a bad album but if your a long time listener of FFAF be prepared for change. The screaming and fast guitar playing is not there.",__label__1 
234072," The best CD I own: This is, without a doubt, the best CD I own. Since I purchased this CD, I have purchased more than 20 additional CD's hoping to find one with as many excellent songs as this. No luck yet!",__label__2 
234073," What a freakin' sellout, man!!: This guy sold out many years ago, unfortunately. Like Crusty the Clown and Neil Young, Nick Cave puts his name on everything, as if the world is one big advertisement for his profit.Musically this album is pretty boring, pretty boring indeed, just like all other Cave's ventures into the netherworld of goth-rock. On the positive side, though, Cave sounds a tad more upbeat, so perhaps he's finally beaten back that hernia he's been suffering so many years.For true rock, check out the coming Limp Bizkit CD, plus I heard Van Halen has a new record coming soon. Is Roth back in the fold this time?HAVE FUN!!!!!!!!!!!",__label__1 
234074," the best chair ever: This is the most comfortable chair you'll ever sit in. Its great for people who have back problems too. The chair is designed to fit the human body. The other great feature, is that the mesh lets rain pass through it and its almost instantly dry!! I love this chair!",__label__2 
234075, Owned for 4 years: I bought this off Amazon 4 years ago and while it is very comfortable it does not stand the test of time...within the first year it started to rust and the cording is very stretched out. I've had better luck with a cheaper knockoff I bought at BJ's.,__label__1 
234076," nORTON TOOL: The stone has the perfect shape. The large side is great for mower blades, and the tapper ends work well on pruners and axes. Easy to use and no injury to fingers. It's a 10.",__label__2 
234077," Please update this book!: I used ""German in 32 Lessons"" when learning German, and found it superior in many ways to other introductory books (and I looked at a lot of them).However, there are a number of shortcomings which make it less useful than it could be--shortcomings that could be easily remedied. First, there needs to be a section in the front of the book on pronunciation. Second, there needs to be an alphabetical list of vocabulary words in the back of the book. Third, it needs to be updated, some of the slang is a little outdated. Fourth, it would be great if it had an accompanying cassette or CD.If these four things were done, I think it would be BY FAR the best introductory language book on the market. It has great strengths--logical, bite-sized lessons, useful vocabulary, clear explanations of important grammar. But it needs a bit of tweaking. Adrienne, are you listening? W.W. Norton & Company, are you listening? Please update the whole series.",__label__2 
234078," When I got ""hooked"".: Rift was actually the first Phish album I ever heard. I believe everything from Junta to A Live One is great, but I think Rift really is possibly the finest one. Concept album or not, it just flows so well. From the openers ""Rift"", and then ""Fast enough for you"", to the excellent closer ""Silent in the morning"", every song is in the right place. And the mid-album tracks ""Horn"", ""Wedge"", and ""Mound"", are all fun jams too. As much as I enjoy The Dead, Blues Traveler, and Black Crowes, there's just something about Phish and Rift. It's just alot of phun!",__label__2 
234079," Rift - It's nothing great: Rift was the third Phish Album I bought following Farmhouse and Billy Breaths. And I must say that after listening to those two, rift is not all that great. I does however offer some great guitar work. But as with most Phish albums it lacks lyrical creativity. But I don't want to sell it short. Musically this is an all right album. So if you have some extra cash and you like Phish Go ahead check it out. Maybe you'll see something here that i didn't.",__label__1 
234080," No more insanity!: Trying to manage my pot lids was making me crazy. I have to stack some pots so leaving their lids on is not really an option and the resulting craziness of lids everywhere and always being in the way is now a distant memory! I have flat-like, stainless steel lids and this works phenomenally. Now I can finally stop pulling my hair out!",__label__2 
234081," STILL GOING ON STRONG.....CANT WAIT FOR THA NEXT ONE!!!: JA IS STILL MY NIG*A!!!...SOME PEOPLE WOULD NOT SAY IT,WHEN JA WAS ALL OVER THA RADIO FROM 2000 TO AT LEAST 2002,MOST WAS FEALING HIM,AS TO NOW... WHEN 50 CAME ON THA SPOT MOST PEOPLE TURNED ON JA,AND JOIN 50 CENT BAND WAGON...NO DISS TO 50,JUST GETTING MY PIONT ACROSS.",__label__2 
234082, the best album of ja rule ever: I bought this album and its great.The best songs are:Last of the mohicansWonderfulNew YorkGet it startedR.U.L.E.Gun talkNever thoughtLife goes onWhere Im fromBout my business,__label__2 
234083, This is the same old ramble: Ja can't think of anything else to spit except the same old recycled garbage... he hasn't rapped about or said anything new in any of his cd's... I wouldn't spend a dime on this cd... but if you like no talent whiners then this is the cd for you.,__label__1 
234084," HE IS A WANKSTA AND I SMELL PUSSY: he just needs to retire. screw this non-gangsta. no real G sings, they just rap, GOD!",__label__1 
234085," Solid album!!: What a wonderful recording! One of the best to be released so far this year. I can't get it out of my cd player! This is ""feel good"" music, but not in a cheesy way. Good, up-beat pop rock. It's a nice cross between Anberlin's vocals, and Relient K's hooks, and lyrics that have a great message. You'll want to be singing along! Definitely check this out!",__label__2 
234086," Disappointing: When I picked this cd up at my local Christian bookstore, I had heard very few of Run Kid Run's songs. As I started to listen to the cd, I was expecting to be surprized by how good they were. As it was, I was slightly disappointed. This band is nothing new. They combine Relient K's music with vocals from Green Day, Hawk Nelson, Olivia the Band and Relient K. That's it. All of the songs sound the same, and nothing stands out. The one song I like Is Wake Up, Get Out. Over all, This Is Who We Are is not worth the 14 bucks I paid for it.",__label__1 
234087," its ok but not worth the money: It looks cool but we haven't really had reason to use it much.The burner is really affected by wind. I tried to stir-fry on it and the wok didn't even get hot after 20 minutes because it was a little windy out. If I could do it again, I would not get it.The summit 650 grill is great though!",__label__1 
234088," Sci-fi Trip Exploration of Identity and Self-loathing: This is a pretty fascinating book. It's about this paid assassin who wanders around the galaxy on an assigment to kill clones, and having to impersonate a different personage or infiltrate a different society at each stop. The guy is a matricide/patricide too, and we get this very inventive sort of travelogue of different societies and identities he goes through, never really knowing the point of his mission, but eventually getting to a place called Pleasure Land where he's supposed to whack the kingpin, and a nice surprise ending ensues. The most interesting part is when he has to be a god, a criminal, a monk, an ambassador and what not, and the incredible scene where the mob boss explains his philosophy of lying openly to the women he lies to. The writing is really good, and it really keeps you turning the pages, and unlike most scifi these days it makes you think. I recommend this book very highly.",__label__2 
234089," Seems like a different set: After seeing the butterfly cups, I really thought the saucers would be just as nice. They don't even look like they are out of the same set.",__label__1 
234090," helpful to this R.S.: Can be helpful to anyone who panics at the now-popular idea that we must ""find our one true passion or mission in life"" when there are so many ideas we'd rather pursue, and so many new ones we haven't even thought of yet. Some people just are not wired to focus on a limited number of activities & interests, and that's ok.",__label__2 
234091," What's with all the good reviews?: This is where the band as well as most 80's bands began to commercialize their sound. This is rock music.. plain and simple and this has nothing to make this considered metal. Sorry, but I don't see what the fuss is about...this CD sucked. Anthrax with Joey Belladonna is where the band really shined and was real metal. Yeah, I admit the whole rap thing sucked horribly but still for the most part Anthrax was truly heavy band with Joey but with John...they really slowed down.",__label__1 
234092, too good to be true: I thought what a great bargain I found this movie I totally loved. but when i got the product it could be watched on my Blu-Ray Dvd player as it was made for another region. The company should notify you when your ordering that it won't work on american blu-players as it is made for another region. Which this is the first time I heard about not being able to watch a movie cause what region it is from. The site should explain about why there movies don't work on USA dvd players.,__label__1 
234093," love this movie: Great movie!I didn't know what to expect but ended up enjoying every minute of it! Some of the humor is slap you in the face funny while other parts are quite subtle and touching. I've seen it twice and will be watching it again!Fun movieI'm sorry that this movie didn't get the rave reviews that Greek Wedding did, because this was a fun, forget-your-troubles movie. I never got bored and my tickle bone loved it, too.Also Recommended: Greek Wedding, to wang foo thanks for everything",__label__2 
234094," Power of One continues: The prospect of reading 900 plus pages was a daunting task but one which became progressively easier as I became engrossed in the book. Courtenays strength lies in his vivid use of words. Powerful always comes to mind when I think of him as an author.As with The Power of One it does not pay to consider the likelihood of the plot too deeply. We all need a hero "" which is what fiction is all about. Like previous comments, two things grated: namely rehashing the Power of One plot for new readers and the lack of continuity at times where the flow did not seem to be there. Both detracted from the book.That said, it was a very good read and one I wouldnt have wanted to miss.",__label__2 
234095," Wonderful movie!: Being in the USNavy myself, I have met and known many Navy SeaBee's. I greatly enjoyed watching this John Wayne movie. I respect the ""Can Do"" reputation of these individual's even more now.",__label__2 
234096," The Real Seabees: John Wayne is terrific, as always. From the standpoint of telling the story of the Seabees role in WW2, this movie is well worth watching. But the plot and love story were very Hollywood-ized and silly. And William Frawley doing calistenics is laughable.",__label__1 
234097," This thing sucks: First of all, I had a hell of a time finding a lug nut that would fit under it. Once installed, it fell off once but I found it. Then after the winter it came time to rotate my tires and the lock was jammed. Luckily, it only took the back of a hammer and about 2 minutes to pry the whole thing apart. Proving it worthless but saving me a lot of trouble.",__label__1 
234098," Crappy lock: Very poor quality. Dont buy it. It doesnt lock well. The key is poor quality. Just a bad product. Oh my gosh, its forcing me to write twenty words for the review, but being so wordy, it will not be clearly stated. Its CRAP!",__label__1 
234099," What a waste: I would have to agree that this book is nothing but common knowledge with commentary. I could have written this book! Come on! It doesn't even give ""how-to's"" or anything worth spending the time viewing. Very disappointed. This is the worst 17 bucks I've ever spent.",__label__1 
234100," Powerful, alluring, amusing, tragic...: Cave and the Seeds are the proteges of no one. Unique and inexplicable, what first sounds like a jangling garage band becomes more and more profound with each listen. Many people may be considering buying this because of the prevalence of the swooning, excellent Red Right Hand. And although that is the finest song on this album, everything else is of such exquisite quality that you're certain to find a new favorite. Do You Love Me? is powerful and irresistable; Nobody's Baby Now is quiet and majestic; I Let Love In is hilarious and miserable at the same time, and permanently infectious; and Do You Love Me? (II) is unforgettable. If you're looking for something easy to listen to, I cannot recommend this; I refrain from giving it 5 stars only because it is such an acquired taste. But once your in Cave's world, you'll never want to go back.",__label__2 
234101," Make sure it set up properly.: I had this last week and was very excited to show up at the back yard under morning sun. Unfortunately, one screw was broken anyhow and I didn't notice. It is just fine. After two to three times on/off, and turn back on the chair I was amazingly falling down to the deck floor like slippery on the ice. That is it.Now, it is working fine and lovely. But the back is still in pain.",__label__1 
234102," not for the RVer: Booklet only describes the downhill grades. I am interested in how steep the uphill side is, and can only attempt to read the descriptions in reverse. Pub also missed some fairly steep grades in Wy and Ut on 80. Booklet would be worth the money if a bit more detailed and consistent verbage. Remember we RVers need to know about uphill grades.",__label__1 
234103," Love the rechargable battery: I have had this monitor for over 2 years and it works great. My favorite feature is the rechargable battery (our old one had AA batteries so we always kept it plugged in). We plug this one in at night in our bedroom and let it charge, then all day we can take it where ever we are, living room, downstairs, outiside... Also because of this I have found no need to have a double reciever (something we had to have with our old one because we could leave one plugged in downstairs, and one upstairs.) Love the monitor... I guess I only gave it 4 stars because I don't actually think you need all the channels... it seems no matter which one it is on you still get some static at times. Would buy again for sure (but after 2 years ours is still going strong.)",__label__2 
234104," Love 'Em!!: Finally a product from Fisher Price that is worth the money!! These are the second set of Fisher Price monitors we have purchased and are loving them - unlike the first set. We especially love having 10 different channels to select from, reception display, battery display, rechargable batteries, low battery alarm, terminal/reciever disconnection alarm, and most of all clear sound and NO static. We struggled for months with another model of monitors from Fisher Price and ultimately ended up purchasing these upon recommendation from family. We are glad to ditch the other ones and are completely happy with these!!",__label__2 
234105, Mostly Good: This monitor is pretty good. It pick up my little one's little noises so I can get to her before she awakens. It does have a clicking sound with it if the reception in less then 4 bars (which it is less then 4 bars most of the time as my house is long). I do have high praise for the Fisher Price exchange service. I had bought a monitor before my little one was born and so therefor didn't use it until after the 30 day return allowance from Amazon was up. Then after about 6 hours of use the monitor stopped working. I was able to send it to Fisher-Price and they exchanged it in less then ten days! (no questions asked),__label__2 
234106," This is not a parody: If you like weird alternative rock, or alternative alternative rock, you will probably like this album. This album got me interested in Ween. The first three songs seem to have the most emotion put into them (Little Birdy, Tender Situation, The Stallion Pt.3). After that Gene and Dean sound more silly for the most part (with the exception of 'Sarah', which sounds like a pretty ode). The silliness works best in the tune 'Don't Get 2 Close 2 My Fantasy' (which sounds similar to a song by the seventies band Bachmann-Turner Overdrive). Overall, there is something interesting about each song on this album. It is a work of creativity.",__label__2 
234107," Viva Guava!: This is an important album to own if you enjoy trippy music. I am a big fan of Ween but feel particularly strong about ""turning on"" those who like to ""turn on"" to its chemical-induced brilliance. Deep behind the effects, there's the same vocal and guitaristic brilliance Gene and Dean give us live....but all your blunted ears need to know is the mind between them will be blown.",__label__2 
234108, Must read!: I too read this book as a teen and am now 54 years old. I remember it so well and have suggested it to many young people interested in the medical field or just for a good read.,__label__2 
234109," Too many factual inaccuracies and misleading instructions: This book has some potentially useful information, particularly suggestions about different scent combinations. However, it has numerous factual inaccuracies - you should insulate your soap to ensure proper cooling??? Fragrance oils used for soap are alcohol-based??? Crayons to color soap??? Some of the recipes involve extremely expensive essential oils that are cost prohibitive (vanilla & rose for example) and the amounts recommended would require mortgaging your home. The methodology of soap making is antiquated - no mention of using a stick blender instead of hand stirring, for example. There are much better choices out there such as Susan Miller Cavitch's book (dated but still useful) and Alicia Grosso's Everything Soap Book.",__label__1 
234110, Awesome! Pure Energy: I must say this is a great song. The lyrics r original and the beat is very uplifting. The song is so good that i wish it could have been longer. I give this CD-Single 4 stars not because the song deserves it but because it lacks remixes. But altogether it is worth having if u r a truly Eurodance Fan. Dont miss it!!!,__label__2 
234111," Phenomenal. It's a shame they broke up.: It's a wonder that the Story never became a huge phenomenon. Perhaps they were recording too pre-Lilith. These two are phenomenally talented, with beautiful voices and music. It's a shame that they only have two albums to grace us with.",__label__2 
234112," Great folk sounds: This album is a pleasure for ears. The genuine and intimate folk sound of The Story is a complete success.It's sad that Jonatha Brooke moved away from this, because it was really something they were damn good at.",__label__2 
234113," A Near Perfect Album: If I could only take a few CD's to a desert Island, this disc would be with me. Jonatha and Jennifer harmonize just about as beautifully as I have ever heard. The lyrics are intelligent, original, clever and interesting. This album has a nice blend of pretty songs and ones that get you up and moving. Near Perfection!",__label__2 
234114," for everyone! great read: I found it to be very well written. Some health books can put you to sleep. Liz Applegate knows here stuff and knows how to write about it. She's smart and sensitive about life. She makes it clear and in laypersons terms.The book should be read by everyone wanting to learn about nutrition and health.Thank you, Liz Applegate for making me interested in health again",__label__2 
234115," Understanding McLuhan is essential to understanding media: McLuhan was not the first to open up the field of media study with the focus on the media rather than content. But he was the first to see that ALL human artifacts create their own context of effects, and McLuhan remains unsurpassed in the breadth and depth of his understanding. No field of human endeavor goes unaffected by media environments, and this generous collection is well suited to the serious inquirer, whether new to McLuhan or revisiting him with the onset of the latest manifestations of the electronic age--the web and internet",__label__2 
234116," McGrath repeats himself again ad nauseum: If there ever was a writer whose entire opus consisted of cutting and pasting from one book to another then McGrath is him! Blackwell has done an excellent job of marketing his comependium of encyclopedias, moographs, readers, and commentaries. A clear writer who delivers his presribed message.Amazing how little it takes to be an Oxford Don these days! Excellent material for the novice. His work on Justification however, is outstanding.",__label__1 
234117," we all make mistakes: very unhappy after parting with $70AU for a book that I believe at best would get a 5 out of ten for a year 7 school kid, amazon should filter the junk they sell this is the second book from amazon like this. I won't be making a 3rd mistake. anyway this is a thin book with no color photos (very uninspiring) I actually think the author is either PLAYING A joke or the editor HAD A VENDETOR AGAINST THE GENERAL PUBLIC. All in all extremely dissapointed I want my money back amazon. P.S. I'd be skeptical off the other reveiws",__label__1 
234118," I couldn't figure it out: I bought this book because I my 12 year old son likes to make candles. I thought this would be a great addition. Although the story behind the writer was captivating, I couldn't quite figure out what supplies I need, where to get them or how to get started. I'm in need of easy lists and more step by steps, and this book couldn't provide that.",__label__1 
234119, one of my faves: I can't live without Jessica Fletcher. I need to have this season to complete my collection. Every night i settle in for another adventure with Jessica and she never disappoints.,__label__2 
234120, Great Value GPS: The Good:Product works very well.Maps are accurate.User interface is effective.Great display.The Not So Good:Sometimes sluggish with new route calculations.Battery life is fairly short.I have now bought two I have liked the device so much.,__label__2 
234121," Get about what you paid for: I bought this locally on sale for $167. It freezes regularly near the beginning of a trip, which requires 2 reboots jabbing with a pen. That's why it gets 4 stars instead of 5. My only other misgiving is that if you miss a turn, it often wants you to double back in a big circle. Other than that, it's cheap, fast, easy-to-use, easy-to-install, and effective. The price makes up for shortcomings vs. other models. Note, if you live in an area where GPSes are frequently stolen (and windows smashed), this one is a bit difficult to remove from its mount. I tend to leave the suction cup on, remove the unit, and bring it with me.",__label__2 
234122," Worst customer support in the history of electronics: After purchasing this device we went to their website to upgrade the software. Well, the upgrade failed miserably and rendered the device inoperable....so Magellan asked us to send it in and they would reprogram it. Well, we sent it in, and they completely deny ever receiving it, even though we have the tracking information that shows when it was delivered. Keep in mind that we had to send it to Texas, even though every single customer service rep we talk to is in the Phillipines. Yeah, that is helpful. They won't send us a new one, and they can't find the old one, we are stuck. We filed a complaint with the Better Business Bureau. STAY AWAY FROM MAGELLAN!!!!",__label__1 
234123, Amazing: This is a surprising small yet full of addreses. The only problem is that infrequently it gives the directions as if you are coming from the opposit direction,__label__2 
234124," LOW VOLUMN: I have asked the tech support about the LOW VOLUMN and they said that ""what you hear is what you get"". Too bad they think this way since I can not hear the directions when driving with the radio on low low this unit is useless to me. Please check out other GPS's before you spend your money.",__label__1 
234125," magellan maesto 3100: it is the best purchase my husband and i have made, sets us on a straight course everytime.",__label__2 
234126, the unit stinks: DO NOT PURCHASE THIS UNIT !!!!! I WAS TOLD I WOULD RECEIVE 1 FREE UPDATE WHEN I PURCHASED IT !! WHEN THE UPDATE CAME OUT THEY TOLD ME IT WOULD COST ME $80. I E-MAILED THEM AND TRIED TO EXPLAIN WHAT I WAS TOLD AND THEY REFUSED TO HONOR THE UPGRADE. THE POINTS OF INTEREST ARE VERY LIMITED. MY WIFE HAS A GARMIN AND IT IS GREAT!!! 6MILLION POINTS OF INTERESTS AND 1 FREE UPDATE. I TELL EVERYBODY TO STAY AWAY FROM THEM AND BUY A GARMIN. THE ONLY REASON I PURCHASED IT WAS THE FREE UPDATE. THE MAPS ARE 2006 AND IT WAS A GOOD PRICE. i WILL NEVER BUY A MAGELLAN AGAIN!!!!,__label__1 
234127, Great for the price: I have used my Magellan with great success.Not being the one for great written directionsit has helped me a great deal.My only complaint are the instructions with the packageneed to be more informative re the need to downloador to upgrade.,__label__2 
234128," Overall Good Quality: Overall good service from this little thing. Here's a few things that went wrong already: when going to George Washington Bridge in NY, it suggested a slightly longer alternate route right before entering the bridge. It may be that it didn't know of a new, shorter path to the bridge. No problem there. On our way back into NYS, right after the bridge, it lost track of its path and it froze. We tried re-entering the address, but it wouldn't turn back on. Only after we reset it did it come back, even then, with a delay.I think that if you need only the basics of navigation, (and some POIs) without all the bells and whistles, it's a great buy at the price of $160.",__label__2 
234129," Just right!: The packaging for this unit was outstanding. I was concerned about ordering such a fragile item online but it arrived in perfect condition. Picture quality is flawless, breathtaking?. Sound is excellent. Overall it's a terrific value for the money. Best of all, it's not too big, and not too little.",__label__2 
234130," Not a good buy: I have a 30"" audiovox LCD already, and I was shocked at how much better the picture on the audivox was compared to the Syntax. The product specs say the Syntax is a better telivision but the proof is in the picture. The picture quality was very poor and the colors are just not normal tones. If you plan on hooking up your cable with this TV, buy a differnet TV. The picture is very poor quality. I was very disapointed.",__label__1 
234131," Distortion in Aspect except 4::3: You'll see a circle as a circle only on Aspect 4:3. The other aspect ""zoom"" make the circle looks like an egg. No adjustment in vertical or Horizontal. The manual stated the ""ZOOM"" will enlarge the 4:3 without distortion. But it is not, it enlarged more in Horizontal than Vertical. Tech Support said that it is pre-set in manufacture, they can't correct it. I need the ZOOM aspect to watch the wide screen movie.I compare it with Westinghouse, the Westinghouse is better, more options, easier use on Remote.Some credits I have to give to both TV is that No Dead Pixel.",__label__1 
234132," My favorite of Michael's work: OK, let's face it, Michael Feinstein isn't for everyone. Some people think he's too sappy, a weaker Frank Sinatra, and so on. That said, I think this album is for everyone. From his eloquent cover of Van Morrison's ""Moondance"" to his own ""Half of April"" each and every one of these songs is performed with heart and a gentle touch. This is very much unlike his ""songbook"" albums - where he takes one composer's work and does it to death - which is what generally comes to mind with Michael's work , here there is a more eclectic style that gives you a truer sense of the great range and talent he posesses.",__label__2 
234133," One of Feinstein's Best!: Feinstein sings several standards wonderfully but the real attraction for me is his going to songs that are not as well known. He has lovely, mellow versions of Soon, Time Enough for Love, and I'll Be There. This is one of my favorite CD's which is always a pleasure to hear.",__label__2 
234134," Wonderful product: My sister recommended this product when I complained about my peeling nails. It has worked wonders for me for several years now. I hope to always be able to order it from Amazon.com.As one review already mentioned, I now have to actually cut my nails off to keep them from being TOO LONG!",__label__2 
234135," Glad that I didn't pay for it.: I was really glad that after reading ""Elegance"" by Kathleen Tessaro that I didn't pay for it. I really had high hopes for this book. It looked like that it was going to be good book, but the truth is that it was not a good book. Louise Canova is a American living in London married to an English actor. At thirty-two she acts like at lease fifteen years older. Until she finds a book called ""Elegance"" by Madame Dariaux in a second hand shop. This small book leads Louise to make some major changes in her life.This is really not that good. The author left major wholes the story that just didn't sense to me. I kept hoping that Ms. Tessaro would fill in the holes, but she didn't.The reason that I gave ""Elegance"" two stars is because of the work of Madame Dariaux,who's book will be selling on Amazon.com in August.",__label__1 
234136," No sympathy for this narrator: I agree with much of what Abby said, below. This book is very disappointing. If you are expecting a fun, witty Helen Fielding-style book, you're going to be disappointed.Tessaro breaks a most basic rule of writing by telling the reader how the main characters are feeling rather than showing it. It feels forced. But the main problem I have with this book is that the main character, Louise, is very unappealing. She comes across as selfish and shallow and self-obsessed. Tessaro obviously wants us to think ""you go, girl!"" when Louise tells us about flirting openly with her husbands' colleagues; instead, I marvelled at how I was supposed to like a character who did these kinds of pathetic things. Finally, the whole premise of the book is weak - that by wearing tight clothes and putting on makeup, you can transform your life. Louise may become more physically attractive, but that doesn't change the fact that her character, like this book, leaves much to be desired.",__label__1 
234137, very dissapoint that i read this book: while i was ready to buy this book one of my friends informed me that she already had it and gave it to me. The only precious reading in this book is the first page of each chapter that references to Antoine Darioux.For my opinion is the only information you can take concerning elegnce. The rest material is information that are worthless regarding to elegance and i have surely been beglamoured by the tittle.,__label__1 
234138," Must Read For Beginners: If you are new to blackjack, this book will save you many hours of trying to memorize tables and charts contained in longer books. Braids provides an illustrated easy to use guide to casino play, with two simple logical rules for quickly reasoning the correct play of any hand. Also his explanation of card counting is the clearest I've ever read. I now understand the underlying logic behind the many counting systems out there. You will find blackjack strategies much less confusing after reading this book.Amazon.com Sales Rank:Today: #1,671,436 in BooksYesterday: #1,671,873 in Books",__label__1 
234139," Provides a sharp look and functional too: Prior to this cover I had one that went all the way down to the ground. Not only did it make my grill look like a trash heap, but a couple of field mice found it worked real well as a ladder into my grill for the winter.With this grill cover option, my grill looks much better and does not welcome unwanted visitors.",__label__2 
234140," I am so glad I never purchased the movie!: If you have the choice between watching the old versions of the Twillight Zone and Uninvited Guest, watch the Twillight Zone. My eyebrow was arched in confusion the whole time... and all I could think was... ""This is Bull!"". The whole movie in theory was a big 'free-writing' assignment. The plot(s) had no rhyme or reason. Give me ""Beauty is in the Eye of the Beholder"" anytime from the Twillight Zone instead of that ball of confusion!",__label__1 
234141," Good Movie: This was a good movie but I caution you to see it and judge for yourself. If you look at the reviews listed on this page, several loved it, several hated it and some were in between. Which tells you that reveiws don't mean a thing. The only review that matters is yours when you see it. I thought it was very entertaining and there were some cheesy parts but for the most part, I enjoyed it.W.S.",__label__2 
234142," One of Webb's Best: Amazon needs to get the Bob Wills album cover down from the site, the one for Suspending Disbelief would be more appropriate! This is far from Jimmy Webb's last album, but certainly one of his best. His fans know what a treat this CD was when it first came out (1992), (first in 10 years)...after seven years I'm still listening to it. Best songs: Too Young To Die, I Don't Know How To Love You Anymore, Elvis & Me, and the Grand Finale....I Will Arise...a ""Copelandesque"" version of some old standard hymns. Only the genius of Jimmy Webb could conceive of this and pull it off so well.",__label__2 
234143," Good album, but not his best: Too Young To Die and Elvis And Me are great songs on this one. The rest is pleasant enough, but not as good as Letters, Words & Music or And So On (which hasn't appeared on CD).",__label__2 
234144," Amazing!: This CD is truly amazing! No one can sing the Hanuman Chalesa like Krishna Das. Every variation of this song is beautiful and the additional CD of pronunciation is incredibly helpful for those of us who would like to learn how to sing along with Krishna Das' incredible voice. Every time I play this CD during one of my yoga classes, I have students asking for the name of the CD at the end of class. This CD moves me to my soul every time I listen to it. Even my five-year old tells me that listening to his CD ""makes his heart happy"". This is a must-have CD!",__label__2 
234145," not helped me: I used this product as described. So far more than half of box of it is gone, no positive results at all.",__label__1 
234146, hair loss: This product did not work for me. I saw no difference in my hair after using the entire package. I liked the delivery system; it was easy to use.,__label__1 
234147," Constant headache...: In all fairness, the one that I have is probably an older model. But it looks exactly the same. I have had it for about three years now and finally threw it away the other day because I had just had enough of the issues. It constantly binds up. The tension knob was a problem. I am turned off by Brother after this one. This new model may be better, but I am getting a Singer in the future.",__label__1 
234148," easy: easy to use, took us an hour to figure out initially, but now comes as second nature. delivered timely as usual",__label__2 
234149," Great Sewing Machine!: The machine gets a 9 from me- the ONLY complaint is you can't adjust the speed-its just fast. Works great, its easily portable, the price was great also. One last thing, the instructions are pretty bad. I found them hard to understand so I just ended up youtubing the directions on how to thread the machine. Im a beginner and those instructions had me completely confusef.",__label__2 
234150," perfect: Its simple yet has everything to different stiches to a compact box to put lil tools in a small great size. Works well, the product is perfect!",__label__2 
234151," poor instructions: between 3 people, we were unable to figure out the proper way to thread this machine. we read the instructions multiple times, and it actually worked for about 2 minutes, & then became a tangled mess.",__label__1 
234152," Bobbin troubles: My ten year old daughter bought this for herself with her birthday money and has had a VERY difficult time with it. Every time she gets it threaded, within minutes it is no longer working properly and she has to rethread the entire machine. We are taking it to a sewing shop for a review but are thinking of returning it as defective merchandise.",__label__1 
234153," Glad it worked for others, not for me.: This is the worst machine I have ever used!!!! I've been sewing for over 30 years, and have used many different brands. Maybe I just got a bad machine, but it makes me hate sewing. Very unstable, tension is always out of wack, and it can't sew through more than two layers of thicker fabric.",__label__1 
234154, This machine is horrid fr beginners: There is no way to slow down the speed at all! It goes full speed or no speed and bunches up the fabric horribly. I had planned on sewing on paper first but it was just way fast. I returned it. Don't buy it.,__label__1 
234155," Mouth Pleasing and Healthy Too!: WOW! I am impressed with these snacks. A whole apple in each bar and no added suger of any kind! I love the convenience of these fruit bars. We snack mostly on fruit here in the house, but sometimes it's not convenient to carry fruit with you on outings. So I've been looking for something like this for a long time and it's better than I expected, much better than most fruit leathers you can find in a health store.These strawberry snacks have also been tested by a three and four year old pallet and they always ask for more.They're so good I've ordered more of another flavor.",__label__2 
234156," Taste like a pureed apple with some strawberry flavoring: I can't believe how wonderful all the reviews were of this snack. I was expecting a strawberry chewy snack, but got an apple with some strawberry flavoring. Really this is not what you expect. It has a mushed up apple consistency. Neither my husband or I liked this product. Buy small quantities to make sure you approve, I have 58 of them left to stomach or give away.",__label__1 
234157," Sucks compared to Visor: This is a Palm device and does what normal PalmPilots do...but not much else. If you're going to get a 2 MB unit, get the Visor Solo, which is $20 more and supports USB and has an expansion slot. For users that actually need more than 2 MB (like me), buy the 8 MB Visor Deluxe...",__label__1 
234158," Oi! This is England: In my opinion this is a very good box set.With a wide selection of Oi! greats.Such as the Buisness,4-skins,Cock sparrer,Combat 84 and Infa-riot.It contains a box set of 3 cd's with about 27 tracts per.If your into Oi! and and have no money like me this is a good one. Cheers Jesse",__label__2 
234159, Small kids need supervision with this one: Our house is the place to play when these are brought outside. The kids love it but kids need to be supervised when this is used. Kids just being kids will try things which they shouldn't. lol. My nephew broke his collar bone when he had the ramps too far apart.,__label__2 
